creado,texto_es,texto_en,polaridad,valor_polaridad,ubicacion_usuario,terminos_2, terminos_3
2019-08-17 21:48:47,min 43 st⏰: uuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff chance para los locales. jorge palacios dispara y retiene pedro ortiz mushucruna 2 vs 0 delfín,min 43 st uuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff chance for the premises Jorge Palacios shoots and retains Pedro Ortiz Mushucruna 2 vs 0 delf,neutral,0.0,Texas USA,min_43 43_st st_uuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff uuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff_chance chance_para para_los los_locales locales_jorge jorge_palacios palacios_dispara dispara_y y_retiene retiene_pedro pedro_ortiz ortiz_mushucruna mushucruna_2 2_vs vs_0 0_delfn,min_43_st 43_st_uuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff st_uuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff_chance uuuuuuuuuuuuuuuuuuuuuuuuuffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff_chance_para chance_para_los para_los_locales los_locales_jorge locales_jorge_palacios jorge_palacios_dispara palacios_dispara_y dispara_y_retiene y_retiene_pedro retiene_pedro_ortiz pedro_ortiz_mushucruna ortiz_mushucruna_2 mushucruna_2_vs 2_vs_0 vs_0_delfn
2019-08-17 21:40:13,rey googlea al doctor pedro j. kesselman  es lo más parecido a san martín que vi en mí vida. es el presidente de la casa de alfredo palacios caba.,King hits Dr Pedro J Kesselman is the closest thing to San Martin I saw in my life is the president of the house of Alfredo Palacios Caba,neutral,0.0,,rey_googlea googlea_al al_doctor doctor_pedro pedro_j j_kesselman kesselman_es es_lo lo_ms ms_parecido parecido_a a_san san_martn martn_que que_vi vi_en en_m m_vida vida_es es_el el_presidente presidente_de de_la la_casa casa_de de_alfredo alfredo_palacios palacios_caba,rey_googlea_al googlea_al_doctor al_doctor_pedro doctor_pedro_j pedro_j_kesselman j_kesselman_es kesselman_es_lo es_lo_ms lo_ms_parecido ms_parecido_a parecido_a_san a_san_martn san_martn_que martn_que_vi que_vi_en vi_en_m en_m_vida m_vida_es vida_es_el es_el_presidente el_presidente_de presidente_de_la de_la_casa la_casa_de casa_de_alfredo de_alfredo_palacios alfredo_palacios_caba
2019-08-17 15:31:28,cuenca| se prepara una marcha pacífica en apoyo a la gestión del alcalde pedro palacios la invitación a la ciudadanía por parte de la administración 2019 - 2023 la concentración el día lunes 15 de agosto en el parque san blas 16:00 cuencaunida,basin is preparing a peaceful march in support of the management of mayor pedro palacios the invitation to the citizen by the administration 2019 2023 the concentration on Monday August 15 in the park san blas 1600 basin,positivo,0.25,Cuenca Ecuador,cuenca_se se_prepara prepara_una una_marcha marcha_pacfica pacfica_en en_apoyo apoyo_a a_la la_gestin gestin_del del_alcalde alcalde_pedro pedro_palacios palacios_la la_invitacin invitacin_a a_la la_ciudadana ciudadana_por por_parte parte_de de_la la_administracin administracin_2019 2019_2023 2023_la la_concentracin concentracin_el el_da da_lunes lunes_15 15_de de_agosto agosto_en en_el el_parque parque_san san_blas blas_1600 1600_cuencaunida,cuenca_se_prepara se_prepara_una prepara_una_marcha una_marcha_pacfica marcha_pacfica_en pacfica_en_apoyo en_apoyo_a apoyo_a_la a_la_gestin la_gestin_del gestin_del_alcalde del_alcalde_pedro alcalde_pedro_palacios pedro_palacios_la palacios_la_invitacin la_invitacin_a invitacin_a_la a_la_ciudadana la_ciudadana_por ciudadana_por_parte por_parte_de parte_de_la de_la_administracin la_administracin_2019 administracin_2019_2023 2019_2023_la 2023_la_concentracin la_concentracin_el concentracin_el_da el_da_lunes da_lunes_15 lunes_15_de 15_de_agosto de_agosto_en agosto_en_el en_el_parque el_parque_san parque_san_blas san_blas_1600 blas_1600_cuencaunida
2019-08-17 15:28:08,la ep n°3 pedro b. palacios de ascension cumplió sus 125 años y lo celebró con un emotivo acto. ¡felicitaciones a toda la comunidad educativa por contarnos a través de vídeos y canciones la historia de esta hermosa escuela 🇦🇷,the ep n3 pedro b ascension palaces turned 125 years old and celebrated with an emotional act congratulations to the entire educational community for telling us through videos and songs the history of this beautiful school,positivo,0.2583333333333333,,la_ep ep_n3 n3_pedro pedro_b b_palacios palacios_de de_ascension ascension_cumpli cumpli_sus sus_125 125_aos aos_y y_lo lo_celebr celebr_con con_un un_emotivo emotivo_acto acto_felicitaciones felicitaciones_a a_toda toda_la la_comunidad comunidad_educativa educativa_por por_contarnos contarnos_a a_travs travs_de de_vdeos vdeos_y y_canciones canciones_la la_historia historia_de de_esta esta_hermosa hermosa_escuela,la_ep_n3 ep_n3_pedro n3_pedro_b pedro_b_palacios b_palacios_de palacios_de_ascension de_ascension_cumpli ascension_cumpli_sus cumpli_sus_125 sus_125_aos 125_aos_y aos_y_lo y_lo_celebr lo_celebr_con celebr_con_un con_un_emotivo un_emotivo_acto emotivo_acto_felicitaciones acto_felicitaciones_a felicitaciones_a_toda a_toda_la toda_la_comunidad la_comunidad_educativa comunidad_educativa_por educativa_por_contarnos por_contarnos_a contarnos_a_travs a_travs_de travs_de_vdeos de_vdeos_y vdeos_y_canciones y_canciones_la canciones_la_historia la_historia_de historia_de_esta de_esta_hermosa esta_hermosa_escuela
2019-08-17 15:23:40,lo que tampoco se puede medir es la idioticia de la militancia socialista empeñada en colarnos el cuento de que la culpa es de iglesias cuando es pedro quien quiere acaparar absolutamente todo el poder sin votos,what can not be measured is the idiot of socialist militancy determined to strain the story that it is the fault of churches when it is Pedro who wants to monopolize all power without votes,negativo,-0.30000000000000004,,lo_que que_tampoco tampoco_se se_puede puede_medir medir_es es_la la_idioticia idioticia_de de_la la_militancia militancia_socialista socialista_empeada empeada_en en_colarnos colarnos_el el_cuento cuento_de de_que que_la la_culpa culpa_es es_de de_iglesias iglesias_cuando cuando_es es_pedro pedro_quien quien_quiere quiere_acaparar acaparar_absolutamente absolutamente_todo todo_el el_poder poder_sin sin_votos,lo_que_tampoco que_tampoco_se tampoco_se_puede se_puede_medir puede_medir_es medir_es_la es_la_idioticia la_idioticia_de idioticia_de_la de_la_militancia la_militancia_socialista militancia_socialista_empeada socialista_empeada_en empeada_en_colarnos en_colarnos_el colarnos_el_cuento el_cuento_de cuento_de_que de_que_la que_la_culpa la_culpa_es culpa_es_de es_de_iglesias de_iglesias_cuando iglesias_cuando_es cuando_es_pedro es_pedro_quien pedro_quien_quiere quien_quiere_acaparar quiere_acaparar_absolutamente acaparar_absolutamente_todo absolutamente_todo_el todo_el_poder el_poder_sin poder_sin_votos
2019-08-17 15:03:36,lo que la mayoría de fuerzas progresistas han hecho es criticar que podemos no haya aceptado cualquier cosa por el bien común pero todos han dejado claro que pedro sánchez ha jugado como un trilero y que no merece ser presidente.,what most progressive forces have done is criticize that we may not have accepted anything for the common good but everyone has made it clear that pedro snchez has played as a trilero and that he does not deserve to be president,positivo,0.24999999999999997,Tolosa EH,lo_que que_la la_mayora mayora_de de_fuerzas fuerzas_progresistas progresistas_han han_hecho hecho_es es_criticar criticar_que que_podemos podemos_no no_haya haya_aceptado aceptado_cualquier cualquier_cosa cosa_por por_el el_bien bien_comn comn_pero pero_todos todos_han han_dejado dejado_claro claro_que que_pedro pedro_snchez snchez_ha ha_jugado jugado_como como_un un_trilero trilero_y y_que que_no no_merece merece_ser ser_presidente,lo_que_la que_la_mayora la_mayora_de mayora_de_fuerzas de_fuerzas_progresistas fuerzas_progresistas_han progresistas_han_hecho han_hecho_es hecho_es_criticar es_criticar_que criticar_que_podemos que_podemos_no podemos_no_haya no_haya_aceptado haya_aceptado_cualquier aceptado_cualquier_cosa cualquier_cosa_por cosa_por_el por_el_bien el_bien_comn bien_comn_pero comn_pero_todos pero_todos_han todos_han_dejado han_dejado_claro dejado_claro_que claro_que_pedro que_pedro_snchez pedro_snchez_ha snchez_ha_jugado ha_jugado_como jugado_como_un como_un_trilero un_trilero_y trilero_y_que y_que_no que_no_merece no_merece_ser merece_ser_presidente
2019-08-17 14:36:25,📌preparan marcha solidaria en apoyo al alcalde de cuenca ing. pedro palacios.,They prepare solidarity march in support of the mayor of Cuenca Ingro Palacios,neutral,0.0,,preparan_marcha marcha_solidaria solidaria_en en_apoyo apoyo_al al_alcalde alcalde_de de_cuenca cuenca_ing ing_pedro pedro_palacios,preparan_marcha_solidaria marcha_solidaria_en solidaria_en_apoyo en_apoyo_al apoyo_al_alcalde al_alcalde_de alcalde_de_cuenca de_cuenca_ing cuenca_ing_pedro ing_pedro_palacios
2019-08-17 14:33:23,porque tu lo digas por tus apoyos a trileros pagamos las energías mas caras tu pedro sanchez ya tendra asegurado una buena consejeria por el trabajo fino con el mal consejo del ivan redondo ese q por cierto antes aconsejaba al pp,because you say it for your support to trileros we pay the most expensive energies your pedro sanchez will already have secured a good counseling for the fine work with the bad advice of the round ivan that q by the way previously advised the pp,positivo,0.007142857142857169,,porque_tu tu_lo lo_digas digas_por por_tus tus_apoyos apoyos_a a_trileros trileros_pagamos pagamos_las las_energas energas_mas mas_caras caras_tu tu_pedro pedro_sanchez sanchez_ya ya_tendra tendra_asegurado asegurado_una una_buena buena_consejeria consejeria_por por_el el_trabajo trabajo_fino fino_con con_el el_mal mal_consejo consejo_del del_ivan ivan_redondo redondo_ese ese_q q_por por_cierto cierto_antes antes_aconsejaba aconsejaba_al al_pp,porque_tu_lo tu_lo_digas lo_digas_por digas_por_tus por_tus_apoyos tus_apoyos_a apoyos_a_trileros a_trileros_pagamos trileros_pagamos_las pagamos_las_energas las_energas_mas energas_mas_caras mas_caras_tu caras_tu_pedro tu_pedro_sanchez pedro_sanchez_ya sanchez_ya_tendra ya_tendra_asegurado tendra_asegurado_una asegurado_una_buena una_buena_consejeria buena_consejeria_por consejeria_por_el por_el_trabajo el_trabajo_fino trabajo_fino_con fino_con_el con_el_mal el_mal_consejo mal_consejo_del consejo_del_ivan del_ivan_redondo ivan_redondo_ese redondo_ese_q ese_q_por q_por_cierto por_cierto_antes cierto_antes_aconsejaba antes_aconsejaba_al aconsejaba_al_pp
2019-08-17 14:26:09,“piu avanti” pedro bonifacio palacios. uno de mis poemas predilectos aquí lo dejo para quien necesite leerlo.,piu avanti pedro bonifacio palacios one of my favorite poems here I leave it for those who need to read it,positivo,0.5,Kicking Ass Since June 201977,piu_avanti avanti_pedro pedro_bonifacio bonifacio_palacios palacios_uno uno_de de_mis mis_poemas poemas_predilectos predilectos_aqu aqu_lo lo_dejo dejo_para para_quien quien_necesite necesite_leerlo,piu_avanti_pedro avanti_pedro_bonifacio pedro_bonifacio_palacios bonifacio_palacios_uno palacios_uno_de uno_de_mis de_mis_poemas mis_poemas_predilectos poemas_predilectos_aqu predilectos_aqu_lo aqu_lo_dejo lo_dejo_para dejo_para_quien para_quien_necesite quien_necesite_leerlo
2019-08-17 13:12:04,comisión de gestión ambiental de cuenca. tiene que actuar de la misma manera en casos de maltrato animal. cga cuencaunida pedro palacios,basin environmental management commission has to act in the same way in cases of animal abuse cga cuencaunida pedro palacios,neutral,0.0,Cuenca Ecuador,comisin_de de_gestin gestin_ambiental ambiental_de de_cuenca cuenca_tiene tiene_que que_actuar actuar_de de_la la_misma misma_manera manera_en en_casos casos_de de_maltrato maltrato_animal animal_cga cga_cuencaunida cuencaunida_pedro pedro_palacios,comisin_de_gestin de_gestin_ambiental gestin_ambiental_de ambiental_de_cuenca de_cuenca_tiene cuenca_tiene_que tiene_que_actuar que_actuar_de actuar_de_la de_la_misma la_misma_manera misma_manera_en manera_en_casos en_casos_de casos_de_maltrato de_maltrato_animal maltrato_animal_cga animal_cga_cuencaunida cga_cuencaunida_pedro cuencaunida_pedro_palacios
2019-08-17 09:44:18,pedro sánchez no es tonto ni es de fiar,Pedro Snchez is not stupid or trustworthy,positivo,0.39999999999999997,,pedro_snchez snchez_no no_es es_tonto tonto_ni ni_es es_de de_fiar,pedro_snchez_no snchez_no_es no_es_tonto es_tonto_ni tonto_ni_es ni_es_de es_de_fiar
2019-08-17 08:51:01,pedro sánchez si "consideró" que había hecho o dicho algo mal lo reconoció en el programa de évole. eso es criticable?,Pedro snchez if I considered that he had done or said something wrong I recognized him in the volley program that is criticizable,negativo,-0.5,,pedro_snchez snchez_si si_consider consider_que que_haba haba_hecho hecho_o o_dicho dicho_algo algo_mal mal_lo lo_reconoci reconoci_en en_el el_programa programa_de de_vole vole_eso eso_es es_criticable,pedro_snchez_si snchez_si_consider si_consider_que consider_que_haba que_haba_hecho haba_hecho_o hecho_o_dicho o_dicho_algo dicho_algo_mal algo_mal_lo mal_lo_reconoci lo_reconoci_en reconoci_en_el en_el_programa el_programa_de programa_de_vole de_vole_eso vole_eso_es eso_es_criticable
2019-08-17 08:34:02,lo dice la prensa. no lo desmiente podemos. de hecho es podemos el origen de la noticia. como no ha denunciado si es que la vicepresidenta adriana lastra o pedro sánchez han mentido en sede parlamentaria. porque eso es un delito.,the press says it does not deny it we can in fact is we can the origin of the news as it has not denounced if it is that the vice president adriana lastra or pedro snchez have lied in parliamentary seat because that is a crime,neutral,0.0,,lo_dice dice_la la_prensa prensa_no no_lo lo_desmiente desmiente_podemos podemos_de de_hecho hecho_es es_podemos podemos_el el_origen origen_de de_la la_noticia noticia_como como_no no_ha ha_denunciado denunciado_si si_es es_que que_la la_vicepresidenta vicepresidenta_adriana adriana_lastra lastra_o o_pedro pedro_snchez snchez_han han_mentido mentido_en en_sede sede_parlamentaria parlamentaria_porque porque_eso eso_es es_un un_delito,lo_dice_la dice_la_prensa la_prensa_no prensa_no_lo no_lo_desmiente lo_desmiente_podemos desmiente_podemos_de podemos_de_hecho de_hecho_es hecho_es_podemos es_podemos_el podemos_el_origen el_origen_de origen_de_la de_la_noticia la_noticia_como noticia_como_no como_no_ha no_ha_denunciado ha_denunciado_si denunciado_si_es si_es_que es_que_la que_la_vicepresidenta la_vicepresidenta_adriana vicepresidenta_adriana_lastra adriana_lastra_o lastra_o_pedro o_pedro_snchez pedro_snchez_han snchez_han_mentido han_mentido_en mentido_en_sede en_sede_parlamentaria sede_parlamentaria_porque parlamentaria_porque_eso porque_eso_es eso_es_un es_un_delito
2019-08-17 08:31:05,al menos pedro sánchez es capar de hacer algún tipo de autocrítica. eso me enorgullece. porque iglesias de momento con todos los conflictos internos con todas las debacles electorales con todas las incoherencias personales.... no ha hecho,at least pedro snchez is able to do some kind of autocrtic that makes me proud because for the moment churches with all internal conflicts with all electoral debacles with all personal inconsistencies have not done,positivo,0.21428571428571427,,al_menos menos_pedro pedro_snchez snchez_es es_capar capar_de de_hacer hacer_algn algn_tipo tipo_de de_autocrtica autocrtica_eso eso_me me_enorgullece enorgullece_porque porque_iglesias iglesias_de de_momento momento_con con_todos todos_los los_conflictos conflictos_internos internos_con con_todas todas_las las_debacles debacles_electorales electorales_con con_todas todas_las las_incoherencias incoherencias_personales personales_no no_ha ha_hecho,al_menos_pedro menos_pedro_snchez pedro_snchez_es snchez_es_capar es_capar_de capar_de_hacer de_hacer_algn hacer_algn_tipo algn_tipo_de tipo_de_autocrtica de_autocrtica_eso autocrtica_eso_me eso_me_enorgullece me_enorgullece_porque enorgullece_porque_iglesias porque_iglesias_de iglesias_de_momento de_momento_con momento_con_todos con_todos_los todos_los_conflictos los_conflictos_internos conflictos_internos_con internos_con_todas con_todas_las todas_las_debacles las_debacles_electorales debacles_electorales_con electorales_con_todas con_todas_las todas_las_incoherencias las_incoherencias_personales incoherencias_personales_no personales_no_ha no_ha_hecho
2019-08-16 22:30:49,junto al ing. pedro palacios,next to ing pedro palaces,neutral,0.0,Ecuador,junto_al al_ing ing_pedro pedro_palacios,junto_al_ing al_ing_pedro ing_pedro_palacios
2019-08-16 20:36:23,más claro el agua. pero tampoco lo dejan pactar con podemos los grandes poderes como ibex35 la banca a la que le debe un pastón los barones... ya lo dijo pedro sánchez estando con el follonero,The water is clearer but neither do they agree with the great powers such as ibex35 the bank to which the barons owe a pastn said Pedro Snchez being with the folklore,positivo,0.4,Andalucia,ms_claro claro_el el_agua agua_pero pero_tampoco tampoco_lo lo_dejan dejan_pactar pactar_con con_podemos podemos_los los_grandes grandes_poderes poderes_como como_ibex35 ibex35_la la_banca banca_a a_la la_que que_le le_debe debe_un un_pastn pastn_los los_barones barones_ya ya_lo lo_dijo dijo_pedro pedro_snchez snchez_estando estando_con con_el el_follonero,ms_claro_el claro_el_agua el_agua_pero agua_pero_tampoco pero_tampoco_lo tampoco_lo_dejan lo_dejan_pactar dejan_pactar_con pactar_con_podemos con_podemos_los podemos_los_grandes los_grandes_poderes grandes_poderes_como poderes_como_ibex35 como_ibex35_la ibex35_la_banca la_banca_a banca_a_la a_la_que la_que_le que_le_debe le_debe_un debe_un_pastn un_pastn_los pastn_los_barones los_barones_ya barones_ya_lo ya_lo_dijo lo_dijo_pedro dijo_pedro_snchez pedro_snchez_estando snchez_estando_con estando_con_el con_el_follonero
2019-08-16 20:29:15,gracias ing. pedro palacios. por considerarle a nuestro presidente de quinta chica como el alcalde del barrio.,thanks ing pedro palacios for considering our fifth girl president as the mayor of the neighborhood,positivo,0.2,Quinta Chica,gracias_ing ing_pedro pedro_palacios palacios_por por_considerarle considerarle_a a_nuestro nuestro_presidente presidente_de de_quinta quinta_chica chica_como como_el el_alcalde alcalde_del del_barrio,gracias_ing_pedro ing_pedro_palacios pedro_palacios_por palacios_por_considerarle por_considerarle_a considerarle_a_nuestro a_nuestro_presidente nuestro_presidente_de presidente_de_quinta de_quinta_chica quinta_chica_como chica_como_el como_el_alcalde el_alcalde_del alcalde_del_barrio
2019-08-16 20:10:32,ciudadesalfuturo | ¿crees que 100 días de gestión del alcalde pedro palacios son pocos para calificar su labor en la alcaldía? nos interesa tu opinión.▼,citiesdelfuturo do you think that 100 days of management of the mayor pedro palacios are few to qualify his work in the mayor we are interested in your opinion,positivo,0.024999999999999994,Cuenca Ecuador,ciudadesalfuturo_crees crees_que que_100 100_das das_de de_gestin gestin_del del_alcalde alcalde_pedro pedro_palacios palacios_son son_pocos pocos_para para_calificar calificar_su su_labor labor_en en_la la_alcalda alcalda_nos nos_interesa interesa_tu tu_opinin,ciudadesalfuturo_crees_que crees_que_100 que_100_das 100_das_de das_de_gestin de_gestin_del gestin_del_alcalde del_alcalde_pedro alcalde_pedro_palacios pedro_palacios_son palacios_son_pocos son_pocos_para pocos_para_calificar para_calificar_su calificar_su_labor su_labor_en labor_en_la en_la_alcalda la_alcalda_nos alcalda_nos_interesa nos_interesa_tu interesa_tu_opinin
2019-08-16 20:06:50,gracias ing. pedro palacios por considerarle a nuestro presidente de quinta chica gustavo llivisaca como alcalde del barrio.,thanks ing pedro palacios for considering our fifth girl president gustavo llivisaca as mayor of the neighborhood,positivo,0.2,Quinta Chica,gracias_ing ing_pedro pedro_palacios palacios_por por_considerarle considerarle_a a_nuestro nuestro_presidente presidente_de de_quinta quinta_chica chica_gustavo gustavo_llivisaca llivisaca_como como_alcalde alcalde_del del_barrio,gracias_ing_pedro ing_pedro_palacios pedro_palacios_por palacios_por_considerarle por_considerarle_a considerarle_a_nuestro a_nuestro_presidente nuestro_presidente_de presidente_de_quinta de_quinta_chica quinta_chica_gustavo chica_gustavo_llivisaca gustavo_llivisaca_como llivisaca_como_alcalde como_alcalde_del alcalde_del_barrio
2019-08-16 17:01:44,hoy se elige al nuevo presidente de ame aquí junto al ing. pedro palacios,Today the new president of Ame is elected here next to Ing Pedro Palacios,positivo,0.06818181818181818,Guayaquil Ecuador,hoy_se se_elige elige_al al_nuevo nuevo_presidente presidente_de de_ame ame_aqu aqu_junto junto_al al_ing ing_pedro pedro_palacios,hoy_se_elige se_elige_al elige_al_nuevo al_nuevo_presidente nuevo_presidente_de presidente_de_ame de_ame_aqu ame_aqu_junto aqu_junto_al junto_al_ing al_ing_pedro ing_pedro_palacios
2019-08-16 16:48:20,el alcalde de la ciudad pedro palacios participa de la "𝐗𝐋𝐈 𝐀𝐬𝐚𝐦𝐛𝐥𝐞𝐚 𝐆𝐞𝐧𝐞𝐫𝐚𝐥 𝐎𝐫𝐝𝐢𝐧𝐚𝐫𝐢𝐚 𝐝𝐞 𝐥𝐚 𝐀𝐌𝐄" los representantes de los gobiernos autónomos descentralizados municipales de todo el país están reunidos desde el jueves 15 de agosto en salinas,The mayor of the city Pedro Palacios participates in the representatives of the autonomous municipal decentralized governments throughout the country have been meeting since Thursday August 15 in Salinas,positivo,0.4,,el_alcalde alcalde_de de_la la_ciudad ciudad_pedro pedro_palacios palacios_participa participa_de de_la la_los los_representantes representantes_de de_los los_gobiernos gobiernos_autnomos autnomos_descentralizados descentralizados_municipales municipales_de de_todo todo_el el_pas pas_estn estn_reunidos reunidos_desde desde_el el_jueves jueves_15 15_de de_agosto agosto_en en_salinas,el_alcalde_de alcalde_de_la de_la_ciudad la_ciudad_pedro ciudad_pedro_palacios pedro_palacios_participa palacios_participa_de participa_de_la de_la_los la_los_representantes los_representantes_de representantes_de_los de_los_gobiernos los_gobiernos_autnomos gobiernos_autnomos_descentralizados autnomos_descentralizados_municipales descentralizados_municipales_de municipales_de_todo de_todo_el todo_el_pas el_pas_estn pas_estn_reunidos estn_reunidos_desde reunidos_desde_el desde_el_jueves el_jueves_15 jueves_15_de 15_de_agosto de_agosto_en agosto_en_salinas
2019-08-16 16:31:47,quizas es que estan,maybe they are,neutral,0.0,,quizas_es es_que que_estan,quizas_es_que es_que_estan
2019-08-16 16:18:42,te refieres a pedro a que si?? anda que lo tuyo....,You mean Pedro what if he does,negativo,-0.3125,,te_refieres refieres_a a_pedro pedro_a a_que que_si si_anda anda_que que_lo lo_tuyo,te_refieres_a refieres_a_pedro a_pedro_a pedro_a_que a_que_si que_si_anda si_anda_que anda_que_lo que_lo_tuyo
2019-08-16 16:12:44,la coherencia de un psoe que hasta a zp le hacian la cama..venga venga mujer....pregunta a pedro tuvo que irse para intentar volver...¿porque un psoe no hace preguntas a sus afiliados?? no les t iene en cuenta pero que me cuentas.anda..,the coherence of a psoe who even did the cavenga zp come woman asks question pedro had to leave to try to come back because a psoe does not ask questions to his affiliates does not take them into account but that tells me,neutral,0.0,,la_coherencia coherencia_de de_un un_psoe psoe_que que_hasta hasta_a a_zp zp_le le_hacian hacian_la la_camavenga camavenga_venga venga_mujerpregunta mujerpregunta_a a_pedro pedro_tuvo tuvo_que que_irse irse_para para_intentar intentar_volverporque volverporque_un un_psoe psoe_no no_hace hace_preguntas preguntas_a a_sus sus_afiliados afiliados_no no_les les_t t_iene iene_en en_cuenta cuenta_pero pero_que que_me me_cuentasanda,la_coherencia_de coherencia_de_un de_un_psoe un_psoe_que psoe_que_hasta que_hasta_a hasta_a_zp a_zp_le zp_le_hacian le_hacian_la hacian_la_camavenga la_camavenga_venga camavenga_venga_mujerpregunta venga_mujerpregunta_a mujerpregunta_a_pedro a_pedro_tuvo pedro_tuvo_que tuvo_que_irse que_irse_para irse_para_intentar para_intentar_volverporque intentar_volverporque_un volverporque_un_psoe un_psoe_no psoe_no_hace no_hace_preguntas hace_preguntas_a preguntas_a_sus a_sus_afiliados sus_afiliados_no afiliados_no_les no_les_t les_t_iene t_iene_en iene_en_cuenta en_cuenta_pero cuenta_pero_que pero_que_me que_me_cuentasanda
2019-08-16 13:56:45,jijijiji el problema es que pedro por mucho que quiera no le llega a la suela de sus zapatos os pongais como querais busqueis videos si buscad..hipotecarse sobre todo por seguridad no es lo mismo que recoger dineritos de banca publica por ejemplo a cambio de firmar.,Jijijiji The problem is that Pedro however much he wants does not get to the sole of his shoes whatever you want look for videos if you are looking for a library especially for security is not the same as collecting money from public banks for example in exchange for signing,positivo,0.04,,jijijiji_el el_problema problema_es es_que que_pedro pedro_por por_mucho mucho_que que_quiera quiera_no no_le le_llega llega_a a_la la_suela suela_de de_sus sus_zapatos zapatos_os os_pongais pongais_como como_querais querais_busqueis busqueis_videos videos_si si_buscadhipotecarse buscadhipotecarse_sobre sobre_todo todo_por por_seguridad seguridad_no no_es es_lo lo_mismo mismo_que que_recoger recoger_dineritos dineritos_de de_banca banca_publica publica_por por_ejemplo ejemplo_a a_cambio cambio_de de_firmar,jijijiji_el_problema el_problema_es problema_es_que es_que_pedro que_pedro_por pedro_por_mucho por_mucho_que mucho_que_quiera que_quiera_no quiera_no_le no_le_llega le_llega_a llega_a_la a_la_suela la_suela_de suela_de_sus de_sus_zapatos sus_zapatos_os zapatos_os_pongais os_pongais_como pongais_como_querais como_querais_busqueis querais_busqueis_videos busqueis_videos_si videos_si_buscadhipotecarse si_buscadhipotecarse_sobre buscadhipotecarse_sobre_todo sobre_todo_por todo_por_seguridad por_seguridad_no seguridad_no_es no_es_lo es_lo_mismo lo_mismo_que mismo_que_recoger que_recoger_dineritos recoger_dineritos_de dineritos_de_banca de_banca_publica banca_publica_por publica_por_ejemplo por_ejemplo_a ejemplo_a_cambio a_cambio_de cambio_de_firmar
2019-08-16 13:18:01,el compañero felipe gonzález sí que estaba encantado con hacer a pedro presidente. un gran socialista un gran republicano gran defensor de los pobres y eminente puertas giratorias.,fellow felipe gonzalez s who was delighted to make pedro president a great socialist a great republican great defender of the poor and eminent revolving doors,positivo,0.5399999999999999,,el_compaero compaero_felipe felipe_gonzlez gonzlez_s s_que que_estaba estaba_encantado encantado_con con_hacer hacer_a a_pedro pedro_presidente presidente_un un_gran gran_socialista socialista_un un_gran gran_republicano republicano_gran gran_defensor defensor_de de_los los_pobres pobres_y y_eminente eminente_puertas puertas_giratorias,el_compaero_felipe compaero_felipe_gonzlez felipe_gonzlez_s gonzlez_s_que s_que_estaba que_estaba_encantado estaba_encantado_con encantado_con_hacer con_hacer_a hacer_a_pedro a_pedro_presidente pedro_presidente_un presidente_un_gran un_gran_socialista gran_socialista_un socialista_un_gran un_gran_republicano gran_republicano_gran republicano_gran_defensor gran_defensor_de defensor_de_los de_los_pobres los_pobres_y pobres_y_eminente y_eminente_puertas eminente_puertas_giratorias
2019-08-16 12:48:56,no si a lo mejor llevas un 12% de razón. el problema es que los sociolistos al 100% creen que pedro sanchez fue presidente por parte y gracia divina.,no if maybe you have a reason for 12 the problem is that 100 sociolists believe that pedro sanchez was president on the part and divine grace,neutral,0.0,Andalucia,no_si si_a a_lo lo_mejor mejor_llevas llevas_un un_12 12_de de_razn razn_el el_problema problema_es es_que que_los los_sociolistos sociolistos_al al_100 100_creen creen_que que_pedro pedro_sanchez sanchez_fue fue_presidente presidente_por por_parte parte_y y_gracia gracia_divina,no_si_a si_a_lo a_lo_mejor lo_mejor_llevas mejor_llevas_un llevas_un_12 un_12_de 12_de_razn de_razn_el razn_el_problema el_problema_es problema_es_que es_que_los que_los_sociolistos los_sociolistos_al sociolistos_al_100 al_100_creen 100_creen_que creen_que_pedro que_pedro_sanchez pedro_sanchez_fue sanchez_fue_presidente fue_presidente_por presidente_por_parte por_parte_y parte_y_gracia y_gracia_divina
